Row ID,Ship Date,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,month,year
8417,11/5/2017,OFF-BI-10004330,Office Supplies,Binders,147.92,5,0.2,46.225,5,2017
8418,11/5/2017,OFF-ST-10000604,Office Supplies,Storage,104.28,3,0,26.07,5,2017
8419,11/5/2017,FUR-TA-10004154,Furniture,Tables,286.85,1,0,63.107,5,2017
8420,11/5/2017,OFF-ST-10000636,Office Supplies,Storage,66.96,4,0,2.6784,5,2017
8421,11/5/2017,TEC-AC-10004171,Technology,Accessories,199.98,2,0,87.9912,5,2017
8422,16/10/2017,TEC-AC-10002167,Technology,Accessories,45,3,0,4.95,10,2017
8423,16/10/2017,OFF-FA-10000621,Office Supplies,Fasteners,17.9,5,0,8.771,10,2017
8424,16/10/2017,FUR-FU-10004053,Furniture,Furnishings,40.48,2,0,17.4064,10,2017
8425,16/10/2017,FUR-BO-10003404,Furniture,Bookcases,2154.9,5,0,129.294,10,2017
8426,30/8/2016,OFF-BI-10004099,Office Supplies,Binders,18.432,8,0.7,-12.288,8,2016
8427,7/10/2015,OFF-SU-10004290,Office Supplies,Supplies,10.944,2,0.2,0.9576,10,2015
8428,25/11/2017,OFF-SU-10001935,Office Supplies,Supplies,4.36,2,0,0.1744,11,2017
8429,16/11/2017,TEC-AC-10004227,Technology,Accessories,62.352,6,0.2,-10.9116,11,2017
8430,21/12/2016,FUR-FU-10004904,Furniture,Furnishings,303.92,5,0.2,-30.392,12,2016
8431,5/4/2014,OFF-ST-10001511,Office Supplies,Storage,129.3,2,0,6.465,4,2014
8432,13/11/2017,FUR-FU-10003535,Furniture,Furnishings,274.2,10,0,112.422,11,2017
8433,18/9/2014,OFF-FA-10000053,Office Supplies,Fasteners,6.048,4,0.2,-1.3608,9,2014
8434,18/9/2014,OFF-PA-10004610,Office Supplies,Paper,6.848,2,0.2,2.14,9,2014
8435,18/9/2014,FUR-FU-10000550,Furniture,Furnishings,9.96,5,0.6,-6.723,9,2014
8436,18/9/2014,OFF-BI-10001721,Office Supplies,Binders,8.552,2,0.8,-13.6832,9,2014
8437,26/9/2015,OFF-BI-10004040,Office Supplies,Binders,45.584,11,0.2,16.5242,9,2015
8438,16/12/2015,TEC-AC-10002550,Technology,Accessories,25.488,2,0.2,4.4604,12,2015
8439,1/6/2014,OFF-BI-10003876,Office Supplies,Binders,136.96,4,0.2,51.36,6,2014
8440,17/3/2017,TEC-PH-10000213,Technology,Phones,49.616,2,0.2,4.9616,3,2017
8441,12/12/2016,OFF-PA-10002615,Office Supplies,Paper,10.584,3,0.2,3.4398,12,2016
8442,10/5/2017,OFF-PA-10002254,Office Supplies,Paper,84.416,4,0.2,27.4352,5,2017
8443,10/3/2016,TEC-PH-10004586,Technology,Phones,431.94,2,0.4,-71.99,3,2016
8444,10/3/2016,OFF-BI-10002982,Office Supplies,Binders,2.043,1,0.7,-1.4982,3,2016
8445,10/3/2016,TEC-PH-10002538,Technology,Phones,68.238,3,0.4,-12.5103,3,2016
8446,24/10/2017,FUR-TA-10001039,Furniture,Tables,240.744,4,0.3,-13.7568,10,2017
8447,24/10/2017,FUR-FU-10004963,Furniture,Furnishings,35,4,0,14.7,10,2017
8448,24/10/2017,FUR-FU-10000277,Furniture,Furnishings,210.68,2,0,50.5632,10,2017
8449,24/10/2017,FUR-TA-10004915,Furniture,Tables,637.896,3,0.3,-127.5792,10,2017
8450,24/10/2017,OFF-PA-10003724,Office Supplies,Paper,43.44,8,0,21.2856,10,2017
8451,24/10/2017,OFF-AP-10002906,Office Supplies,Appliances,2.22,1,0,0.666,10,2017
8452,30/4/2014,TEC-PH-10001459,Technology,Phones,1679.96,5,0.2,125.997,4,2014
8453,23/4/2016,FUR-CH-10002880,Furniture,Chairs,344.372,4,0.3,-93.4724,4,2016
8454,23/4/2016,OFF-ST-10001780,Office Supplies,Storage,1554.936,3,0.2,77.7468,4,2016
8455,23/4/2016,FUR-FU-10004748,Furniture,Furnishings,127.88,5,0.6,-67.137,4,2016
8456,29/5/2016,TEC-PH-10001918,Technology,Phones,222.384,2,0.2,22.2384,5,2016
8457,2/6/2017,FUR-CH-10001146,Furniture,Chairs,106.869,3,0.3,-29.0073,6,2017
8458,2/6/2017,OFF-BI-10004364,Office Supplies,Binders,3.564,3,0.8,-6.237,6,2017
8459,29/8/2014,OFF-BI-10002133,Office Supplies,Binders,25.68,3,0.8,-39.804,8,2014
8460,29/8/2014,OFF-BI-10002225,Office Supplies,Binders,12.384,3,0.8,-19.8144,8,2014
8461,4/9/2014,OFF-BI-10002432,Office Supplies,Binders,25.3,5,0,11.891,9,2014
8462,4/9/2014,OFF-ST-10000563,Office Supplies,Storage,95.94,3,0,9.594,9,2014
8463,7/9/2015,OFF-LA-10001982,Office Supplies,Labels,7.5,2,0,3.6,9,2015
8464,1/4/2014,TEC-PH-10003273,Technology,Phones,302.376,3,0.2,22.6782,4,2014
8465,15/5/2015,TEC-AC-10002718,Technology,Accessories,46.688,4,0.2,-2.918,5,2015
8466,14/4/2015,OFF-ST-10001505,Office Supplies,Storage,17.94,3,0,3.0498,4,2015
8467,14/4/2015,OFF-AP-10000179,Office Supplies,Appliances,370.14,3,0,144.3546,4,2015
8468,23/9/2016,OFF-BI-10002309,Office Supplies,Binders,8.928,2,0.2,3.1248,9,2016
8469,17/11/2016,FUR-TA-10001950,Furniture,Tables,2678.94,6,0,241.1046,11,2016
8470,27/4/2017,FUR-BO-10001972,Furniture,Bookcases,387.136,4,0.2,-14.5176,4,2017
8471,27/4/2017,TEC-AC-10002473,Technology,Accessories,45.408,2,0.2,11.9196,4,2017
8472,27/4/2017,FUR-FU-10000193,Furniture,Furnishings,77.952,3,0.2,-11.6928,4,2017
8473,27/4/2017,OFF-LA-10000081,Office Supplies,Labels,3,1,0.2,1.05,4,2017
8474,26/10/2015,OFF-ST-10000876,Office Supplies,Storage,9.952,1,0.2,0.9952,10,2015
8475,14/4/2017,OFF-BI-10004492,Office Supplies,Binders,37.896,4,0.7,-29.0536,4,2017
8476,14/4/2017,OFF-PA-10001033,Office Supplies,Paper,65.584,2,0.2,23.7742,4,2017
8477,1/11/2017,OFF-PA-10004039,Office Supplies,Paper,44.784,1,0.2,16.2342,11,2017
8478,30/10/2015,TEC-MA-10004552,Technology,Machines,1035.8,4,0,269.308,10,2015
8479,24/12/2017,OFF-AR-10002578,Office Supplies,Art,5.76,2,0,1.6704,12,2017
8480,16/3/2016,OFF-PA-10004022,Office Supplies,Paper,19.98,2,0,8.991,3,2016
8481,27/7/2014,TEC-PH-10004100,Technology,Phones,35.98,2,0,10.0744,7,2014
8482,28/5/2016,OFF-AR-10001860,Office Supplies,Art,16.656,3,0.2,3.3312,5,2016
8483,15/2/2017,OFF-LA-10001297,Office Supplies,Labels,20.7,2,0,9.936,2,2017
8484,24/9/2016,OFF-BI-10004828,Office Supplies,Binders,83.7,5,0,41.013,9,2016
8485,24/9/2017,FUR-FU-10002759,Furniture,Furnishings,199.8,10,0,71.928,9,2017
8486,31/3/2017,OFF-PA-10000740,Office Supplies,Paper,45.68,2,0,21.0128,3,2017
8487,31/3/2017,OFF-PA-10001144,Office Supplies,Paper,110.96,2,0,53.2608,3,2017
8488,31/3/2017,OFF-PA-10000859,Office Supplies,Paper,11.94,3,0,5.97,3,2017
8489,4/2/2016,TEC-MA-10001127,Technology,Machines,8749.95,5,0,2799.984,2,2016
8490,4/2/2016,OFF-BI-10002557,Office Supplies,Binders,36.4,8,0,18.2,2,2016
8491,4/2/2016,FUR-FU-10001731,Furniture,Furnishings,18.69,7,0,7.1022,2,2016
8492,11/7/2017,OFF-FA-10001135,Office Supplies,Fasteners,5.94,3,0,0.1188,7,2017
8493,28/10/2015,OFF-PA-10000069,Office Supplies,Paper,60.736,8,0.2,20.4984,10,2015
8494,28/10/2015,TEC-CO-10001943,Technology,Copiers,479.976,3,0.2,161.9919,10,2015
8495,28/10/2015,OFF-BI-10000977,Office Supplies,Binders,6.08,1,0.8,-10.336,10,2015
8496,8/12/2016,TEC-AC-10002942,Technology,Accessories,165.6,3,0.2,-6.21,12,2016
8497,8/3/2014,OFF-AR-10000588,Office Supplies,Art,59.52,3,0,15.4752,3,2014
8498,8/3/2014,TEC-AC-10002001,Technology,Accessories,479.97,3,0,177.5889,3,2014
8499,8/3/2014,OFF-SU-10000381,Office Supplies,Supplies,18.62,2,0,5.3998,3,2014
8500,8/3/2014,OFF-BI-10001617,Office Supplies,Binders,49.632,6,0.2,16.7508,3,2014
8501,8/3/2014,OFF-PA-10001878,Office Supplies,Paper,97.82,2,0,45.9754,3,2014
8502,3/3/2015,TEC-PH-10000376,Technology,Phones,15.984,2,0.2,1.1988,3,2015
8503,3/3/2015,FUR-CH-10003396,Furniture,Chairs,184.752,3,0.2,-20.7846,3,2015
8504,24/2/2014,OFF-PA-10003363,Office Supplies,Paper,12.96,2,0,6.2208,2,2014
8505,6/5/2016,FUR-CH-10003298,Furniture,Chairs,366.744,4,0.3,-110.0232,5,2016
8506,12/3/2016,OFF-BI-10001757,Office Supplies,Binders,8.856,9,0.8,-14.1696,3,2016
8507,12/3/2016,TEC-AC-10004633,Technology,Accessories,27.96,5,0.2,8.388,3,2016
8508,12/3/2016,OFF-EN-10001453,Office Supplies,Envelopes,146.352,3,0.2,49.3938,3,2016
8509,14/12/2015,TEC-AC-10004761,Technology,Accessories,175.23,11,0,61.3305,12,2015
8510,14/12/2015,TEC-PH-10003691,Technology,Phones,125.99,1,0,31.4975,12,2015
8511,14/12/2015,OFF-BI-10004965,Office Supplies,Binders,23,2,0,10.35,12,2015
8512,26/12/2016,OFF-BI-10004233,Office Supplies,Binders,25.584,2,0.2,8.9544,12,2016
8513,8/2/2016,FUR-FU-10003601,Furniture,Furnishings,73.784,2,0.6,-77.4732,2,2016
8514,9/6/2017,OFF-PA-10002787,Office Supplies,Paper,20.736,4,0.2,7.2576,6,2017
8515,26/8/2015,OFF-AR-10003602,Office Supplies,Art,17.52,3,0,8.2344,8,2015
8516,26/8/2015,OFF-AR-10002053,Office Supplies,Art,35.76,12,0,10.0128,8,2015
8517,11/4/2016,OFF-AR-10002833,Office Supplies,Art,3.64,2,0,0.9828,4,2016
8518,7/6/2017,FUR-FU-10002501,Furniture,Furnishings,30.336,6,0.6,-17.4432,6,2017
8519,10/12/2017,FUR-FU-10002506,Furniture,Furnishings,12.99,1,0,1.5588,12,2017
8520,10/12/2017,FUR-CH-10003817,Furniture,Chairs,182.22,3,0,45.555,12,2017
8521,10/12/2017,FUR-CH-10004860,Furniture,Chairs,302.94,3,0,18.1764,12,2017
8522,15/1/2016,FUR-FU-10002268,Furniture,Furnishings,54.992,14,0.2,8.9362,1,2016
8523,7/4/2016,TEC-PH-10000148,Technology,Phones,12.99,1,0,0.2598,4,2016
8524,25/9/2017,OFF-PA-10004082,Office Supplies,Paper,55.86,7,0,27.93,9,2017
8525,16/3/2017,TEC-PH-10004348,Technology,Phones,44.376,2,0.4,-7.396,3,2017
8526,16/3/2017,FUR-FU-10003424,Furniture,Furnishings,51.264,6,0.2,7.6896,3,2017
8527,16/3/2017,OFF-BI-10004654,Office Supplies,Binders,5.193,3,0.7,-3.462,3,2017
8528,16/3/2017,TEC-AC-10004571,Technology,Accessories,159.984,2,0.2,43.9956,3,2017
8529,16/3/2017,OFF-ST-10000675,Office Supplies,Storage,54.224,2,0.2,3.389,3,2017
8530,17/11/2017,FUR-CH-10001714,Furniture,Chairs,241.424,2,0.2,-36.2136,11,2017
8531,6/12/2016,OFF-PA-10000380,Office Supplies,Paper,33.36,4,0,16.68,12,2016
8532,6/12/2016,OFF-PA-10002713,Office Supplies,Paper,13.76,2,0,6.3296,12,2016
8533,6/12/2016,OFF-ST-10001370,Office Supplies,Storage,496.86,7,0,24.843,12,2016
8534,6/12/2016,FUR-CH-10000513,Furniture,Chairs,389.97,3,0,35.0973,12,2016
8535,15/1/2015,OFF-LA-10003223,Office Supplies,Labels,9.82,2,0,4.8118,1,2015
8536,20/5/2014,TEC-AC-10002217,Technology,Accessories,56.4,3,0,3.384,5,2014
8537,11/6/2015,OFF-BI-10003707,Office Supplies,Binders,18.312,4,0.7,-12.208,6,2015
8538,11/6/2015,OFF-PA-10000552,Office Supplies,Paper,25.92,5,0.2,9.072,6,2015
8539,11/6/2015,OFF-AR-10003183,Office Supplies,Art,8.016,3,0.2,1.002,6,2015
8540,13/3/2017,TEC-CO-10000971,Technology,Copiers,479.984,2,0.2,59.998,3,2017
8541,13/3/2017,OFF-BI-10003910,Office Supplies,Binders,30.84,5,0.2,9.6375,3,2017
8542,23/12/2015,OFF-ST-10001172,Office Supplies,Storage,33.568,2,0.2,1.6784,12,2015
8543,23/12/2015,FUR-CH-10001270,Furniture,Chairs,422.625,7,0.3,0,12,2015
8544,11/8/2014,TEC-AC-10004571,Technology,Accessories,199.98,2,0,83.9916,8,2014
8545,31/3/2016,FUR-FU-10004053,Furniture,Furnishings,20.24,1,0,8.7032,3,2016
8546,31/3/2016,FUR-FU-10003731,Furniture,Furnishings,39.92,4,0,11.1776,3,2016
8547,31/3/2016,OFF-BI-10000962,Office Supplies,Binders,32.54,2,0,15.9446,3,2016
8548,10/12/2015,TEC-AC-10001266,Technology,Accessories,39,3,0,17.55,12,2015
8549,10/12/2015,OFF-LA-10000452,Office Supplies,Labels,12.6,4,0,6.048,12,2015
8550,12/9/2015,FUR-FU-10000073,Furniture,Furnishings,24.64,4,0.2,4.004,9,2015
8551,24/7/2015,OFF-LA-10002368,Office Supplies,Labels,6.264,3,0.2,2.0358,7,2015
8552,24/7/2015,OFF-FA-10004248,Office Supplies,Fasteners,14.432,4,0.2,3.4276,7,2015
8553,3/6/2014,TEC-CO-10004202,Technology,Copiers,719.976,3,0.2,134.9955,6,2014
8554,20/11/2017,TEC-AC-10000927,Technology,Accessories,239.92,8,0,23.992,11,2017
8555,11/12/2016,FUR-TA-10002530,Furniture,Tables,1056.86,7,0,158.529,12,2016
8556,22/3/2015,TEC-AC-10002567,Technology,Accessories,447.944,7,0.2,89.5888,3,2015
8557,22/3/2015,OFF-ST-10002182,Office Supplies,Storage,150.408,9,0.2,-33.8418,3,2015
8558,26/12/2016,TEC-PH-10004539,Technology,Phones,453.576,3,0.2,39.6879,12,2016
8559,26/12/2016,OFF-LA-10002945,Office Supplies,Labels,45.36,9,0.2,14.742,12,2016
8560,26/12/2016,TEC-PH-10004345,Technology,Phones,287.88,3,0.2,35.985,12,2016
8561,26/12/2016,TEC-PH-10004912,Technology,Phones,131.88,3,0.2,14.8365,12,2016
8562,26/12/2016,FUR-FU-10000206,Furniture,Furnishings,2.328,2,0.6,-0.7566,12,2016
8563,6/4/2016,FUR-CH-10000847,Furniture,Chairs,1454.9,5,0,378.274,4,2016
8564,4/5/2017,OFF-BI-10000822,Office Supplies,Binders,4.842,3,0.7,-3.5508,5,2017
8565,4/5/2017,FUR-FU-10000747,Furniture,Furnishings,220.704,6,0.2,-8.2764,5,2017
8566,18/11/2016,TEC-PH-10002350,Technology,Phones,67.176,3,0.2,6.7176,11,2016
8567,18/11/2016,OFF-PA-10000697,Office Supplies,Paper,15.232,4,0.2,5.5216,11,2016
8568,12/11/2016,OFF-PA-10002787,Office Supplies,Paper,31.104,6,0.2,10.8864,11,2016
8569,12/12/2016,OFF-BI-10004318,Office Supplies,Binders,968.744,7,0.2,314.8418,12,2016
8570,12/12/2016,OFF-BI-10001721,Office Supplies,Binders,222.352,13,0.2,77.8232,12,2016
8571,12/12/2016,TEC-CO-10004202,Technology,Copiers,479.984,2,0.2,89.997,12,2016
8572,3/4/2016,OFF-PA-10003893,Office Supplies,Paper,10.272,3,0.2,3.21,4,2016
8573,2/12/2014,TEC-MA-10004679,Technology,Machines,998.85,5,0.4,-199.77,12,2014
8574,22/10/2015,OFF-PA-10000249,Office Supplies,Paper,24.56,2,0,11.5432,10,2015
8575,19/9/2014,OFF-FA-10000053,Office Supplies,Fasteners,5.67,3,0,0.1134,9,2014
8576,30/8/2017,OFF-AP-10000804,Office Supplies,Appliances,14.336,4,0.2,0.896,8,2017
8577,4/7/2017,FUR-FU-10004188,Furniture,Furnishings,102.3,1,0,26.598,7,2017
8578,26/12/2017,FUR-TA-10004915,Furniture,Tables,607.52,2,0,97.2032,12,2017
8579,26/12/2017,OFF-ST-10001228,Office Supplies,Storage,31.16,2,0,7.79,12,2017
8580,2/1/2017,OFF-LA-10002368,Office Supplies,Labels,2.61,1,0,1.2006,1,2017
8581,22/5/2014,FUR-FU-10003489,Furniture,Furnishings,10.332,3,0.6,-5.9409,5,2014
8582,22/5/2014,OFF-PA-10000289,Office Supplies,Paper,10.368,2,0.2,3.6288,5,2014
8583,22/5/2014,TEC-AC-10004227,Technology,Accessories,20.784,2,0.2,-3.6372,5,2014
8584,22/5/2014,OFF-ST-10000636,Office Supplies,Storage,66.96,5,0.2,-13.392,5,2014
8585,8/2/2014,OFF-BI-10003676,Office Supplies,Binders,17.248,2,0.2,6.0368,2,2014
8586,15/12/2017,OFF-BI-10001116,Office Supplies,Binders,11.088,7,0.7,-8.1312,12,2017
8587,18/7/2017,TEC-AC-10003832,Technology,Accessories,1287.45,5,0,244.6155,7,2017
8588,18/7/2017,OFF-AP-10003040,Office Supplies,Appliances,168.1,5,0,43.706,7,2017
8589,22/5/2015,OFF-ST-10002583,Office Supplies,Storage,51.968,2,0.2,-10.3936,5,2015
8590,1/2/2017,OFF-AR-10002053,Office Supplies,Art,4.768,2,0.2,0.4768,2,2017
8591,1/10/2017,OFF-EN-10004846,Office Supplies,Envelopes,7.98,3,0,3.9102,10,2017
8592,26/4/2017,OFF-EN-10003134,Office Supplies,Envelopes,18.688,2,0.2,7.008,4,2017
8593,26/4/2017,FUR-FU-10001025,Furniture,Furnishings,11.664,3,0.2,3.3534,4,2017
8594,13/11/2017,TEC-AC-10002567,Technology,Accessories,191.976,3,0.2,38.3952,11,2017
8595,13/11/2017,TEC-PH-10004094,Technology,Phones,499.168,4,0.2,31.198,11,2017
8596,7/5/2014,OFF-BI-10004364,Office Supplies,Binders,11.88,2,0,5.346,5,2014
8597,7/5/2014,OFF-PA-10000474,Office Supplies,Paper,35.44,1,0,16.6568,5,2014
8598,31/10/2016,OFF-BI-10004308,Office Supplies,Binders,67.136,4,0.2,25.176,10,2016
8599,1/12/2014,OFF-BI-10002012,Office Supplies,Binders,4.32,3,0.2,1.512,12,2014
8600,1/12/2014,OFF-PA-10002586,Office Supplies,Paper,14.94,3,0,7.0218,12,2014
8601,1/12/2014,OFF-AP-10000692,Office Supplies,Appliances,40.54,2,0,11.3512,12,2014
8602,1/12/2014,OFF-BI-10001553,Office Supplies,Binders,7.312,1,0.2,2.5592,12,2014
8603,31/12/2014,TEC-PH-10004908,Technology,Phones,475.944,7,0.2,59.493,12,2014
8604,8/1/2016,TEC-AC-10002217,Technology,Accessories,30.08,2,0.2,-5.264,1,2016
8605,8/1/2016,TEC-AC-10002942,Technology,Accessories,165.6,3,0.2,-6.21,1,2016
8606,8/1/2016,TEC-PH-10002890,Technology,Phones,180.96,5,0.2,13.572,1,2016
8607,22/8/2017,TEC-AC-10003614,Technology,Accessories,23.18,2,0,7.6494,8,2017
8608,9/6/2014,FUR-FU-10002878,Furniture,Furnishings,56.96,2,0,21.0752,6,2014
8609,9/6/2014,OFF-AP-10001626,Office Supplies,Appliances,15.56,4,0,4.0456,6,2014
8610,9/6/2014,FUR-BO-10003272,Furniture,Bookcases,353.568,2,0.2,-44.196,6,2014
8611,9/6/2014,FUR-FU-10002191,Furniture,Furnishings,13.96,2,0,6.7008,6,2014
8612,17/11/2017,TEC-AC-10000682,Technology,Accessories,82.95,5,0,29.0325,11,2017
8613,1/2/2016,OFF-AR-10000588,Office Supplies,Art,39.68,2,0,10.3168,2,2016
8614,14/11/2016,TEC-AC-10002001,Technology,Accessories,479.97,3,0,177.5889,11,2016
8615,14/9/2016,OFF-LA-10003720,Office Supplies,Labels,7.38,2,0,3.4686,9,2016
8616,14/9/2016,OFF-BI-10004364,Office Supplies,Binders,14.256,3,0.2,4.455,9,2016
8617,14/9/2016,OFF-PA-10000100,Office Supplies,Paper,81.98,2,0,40.1702,9,2016
8618,14/9/2016,OFF-BI-10004826,Office Supplies,Binders,39.624,3,0.2,13.8684,9,2016
8619,8/3/2017,FUR-TA-10001520,Furniture,Tables,399.672,7,0.2,-14.9877,3,2017
8620,13/9/2017,OFF-ST-10001031,Office Supplies,Storage,65.12,4,0,16.9312,9,2017
8621,9/11/2017,FUR-FU-10003878,Furniture,Furnishings,30.56,5,0.6,-19.864,11,2017
8622,18/5/2017,OFF-AP-10000358,Office Supplies,Appliances,20.768,2,0.2,2.3364,5,2017
8623,1/12/2016,OFF-ST-10000876,Office Supplies,Storage,39.808,4,0.2,3.9808,12,2016
8624,18/11/2015,OFF-BI-10004224,Office Supplies,Binders,121.104,6,0.7,-100.92,11,2015
8625,18/11/2015,TEC-AC-10004568,Technology,Accessories,111.96,5,0.2,-1.3995,11,2015
8626,12/12/2015,OFF-PA-10000533,Office Supplies,Paper,15.696,3,0.2,5.1012,12,2015
8627,12/9/2015,OFF-ST-10003638,Office Supplies,Storage,70.26,3,0,18.9702,9,2015
8628,12/9/2015,TEC-AC-10002305,Technology,Accessories,90,5,0,16.2,9,2015
8629,12/9/2015,OFF-BI-10000605,Office Supplies,Binders,6.096,2,0.2,2.0574,9,2015
8630,12/9/2015,FUR-TA-10003569,Furniture,Tables,481.176,2,0.4,-120.294,9,2015
8631,12/9/2015,OFF-FA-10003059,Office Supplies,Fasteners,7.24,4,0,2.3892,9,2015
8632,29/7/2016,FUR-BO-10004409,Furniture,Bookcases,177.45,5,0.5,-78.078,7,2016
8633,29/7/2016,OFF-BI-10000545,Office Supplies,Binders,1369.764,6,0.7,-913.176,7,2016
8634,29/7/2016,OFF-AP-10004052,Office Supplies,Appliances,9.48,3,0.2,0.711,7,2016
8635,29/8/2017,FUR-BO-10001798,Furniture,Bookcases,130.98,2,0.5,-89.0664,8,2017
8636,2/5/2014,OFF-AR-10004010,Office Supplies,Art,174.95,5,0,45.487,5,2014
8637,2/5/2014,OFF-ST-10000585,Office Supplies,Storage,826,5,0,214.76,5,2014
8638,2/5/2017,FUR-FU-10000397,Furniture,Furnishings,139.58,7,0,39.0824,5,2017
8639,24/7/2017,TEC-AC-10000736,Technology,Accessories,399.95,5,0,143.982,7,2017
8640,15/12/2014,OFF-BI-10004970,Office Supplies,Binders,12.39,3,0,5.8233,12,2014
8641,16/1/2017,OFF-BI-10000545,Office Supplies,Binders,760.98,5,0.8,-1141.47,1,2017
8642,2/12/2017,OFF-BI-10001670,Office Supplies,Binders,67.86,6,0.7,-45.24,12,2017
8643,15/11/2015,OFF-FA-10000624,Office Supplies,Fasteners,31.504,11,0.2,11.814,11,2015
8644,15/11/2015,OFF-LA-10002945,Office Supplies,Labels,5.04,1,0.2,1.638,11,2015
8645,15/11/2015,OFF-BI-10000315,Office Supplies,Binders,39.879,7,0.7,-29.2446,11,2015
8646,15/11/2015,FUR-FU-10000023,Furniture,Furnishings,4.712,1,0.2,1.4136,11,2015
8647,29/11/2016,FUR-CH-10004698,Furniture,Chairs,194.352,3,0.2,19.4352,11,2016
8648,8/12/2015,FUR-CH-10004477,Furniture,Chairs,97.424,2,0.2,10.9602,12,2015
8649,3/8/2016,OFF-ST-10003816,Office Supplies,Storage,704.76,5,0.2,26.4285,8,2016
8650,3/8/2016,OFF-BI-10002429,Office Supplies,Binders,27.396,3,0.7,-20.0904,8,2016
8651,13/9/2014,OFF-FA-10000840,Office Supplies,Fasteners,5.7,5,0,2.679,9,2014
8652,13/9/2014,FUR-FU-10001918,Furniture,Furnishings,14.19,3,0,5.5341,9,2014
8653,13/9/2014,OFF-SU-10001574,Office Supplies,Supplies,7.3,2,0,2.19,9,2014
8654,13/9/2014,TEC-AC-10001606,Technology,Accessories,199.98,2,0,75.9924,9,2014
8655,13/9/2014,TEC-AC-10003399,Technology,Accessories,144.96,4,0,60.8832,9,2014
8656,13/9/2014,TEC-AC-10000865,Technology,Accessories,118,2,0,20.06,9,2014
8657,13/9/2014,OFF-PA-10002923,Office Supplies,Paper,48.94,1,0,24.47,9,2014
8658,13/9/2014,OFF-AP-10004785,Office Supplies,Appliances,22.66,2,0,9.7438,9,2014
8659,25/6/2016,OFF-BI-10003727,Office Supplies,Binders,0.836,1,0.8,-1.3376,6,2016
8660,8/9/2016,OFF-PA-10002246,Office Supplies,Paper,30.96,6,0.2,11.223,9,2016
8661,30/11/2017,FUR-BO-10003965,Furniture,Bookcases,723.92,5,0.2,-81.441,11,2017
8662,17/5/2015,FUR-FU-10000175,Furniture,Furnishings,21.968,4,0.6,-15.9268,5,2015
8663,17/5/2015,TEC-PH-10001336,Technology,Phones,619.152,6,0.2,69.6546,5,2015
8664,17/5/2015,OFF-PA-10001954,Office Supplies,Paper,127.904,7,0.2,41.5688,5,2015
8665,1/4/2017,FUR-FU-10004973,Furniture,Furnishings,94.2,5,0,39.564,4,2017
8666,18/11/2016,OFF-SU-10004231,Office Supplies,Supplies,49.5,5,0,13.365,11,2016
8667,2/1/2017,OFF-AR-10004269,Office Supplies,Art,16.52,5,0.2,1.652,1,2017
8668,24/12/2016,OFF-BI-10004002,Office Supplies,Binders,55.36,4,0.2,19.376,12,2016
8669,24/12/2016,TEC-MA-10000752,Technology,Machines,11.56,1,0.2,3.757,12,2016
8670,25/12/2015,OFF-PA-10004947,Office Supplies,Paper,17.12,4,0,7.704,12,2015
8671,1/1/2015,FUR-FU-10004904,Furniture,Furnishings,182.352,3,0.2,-18.2352,1,2015
8672,1/1/2015,OFF-ST-10002790,Office Supplies,Storage,118.16,2,0.2,-25.109,1,2015
8673,21/2/2017,OFF-FA-10004854,Office Supplies,Fasteners,18.368,2,0.2,6.1992,2,2017
8674,21/2/2017,FUR-CH-10004063,Furniture,Chairs,600.558,3,0.3,-8.5794,2,2017
8675,21/2/2017,OFF-ST-10000642,Office Supplies,Storage,50.352,3,0.2,-8.1822,2,2017
8676,21/2/2017,OFF-AR-10004078,Office Supplies,Art,28.032,6,0.2,3.504,2,2017
8677,21/2/2017,FUR-FU-10004270,Furniture,Furnishings,7.692,1,0.6,-3.6537,2,2017
8678,26/10/2017,FUR-TA-10004607,Furniture,Tables,517.405,5,0.3,-81.3065,10,2017
8679,7/9/2016,OFF-BI-10001132,Office Supplies,Binders,8.608,8,0.8,-13.3424,9,2016
8680,7/9/2016,TEC-AC-10001714,Technology,Accessories,159.56,5,0.2,33.9065,9,2016
8681,3/12/2016,OFF-AP-10002945,Office Supplies,Appliances,2104.55,7,0,694.5015,12,2016
8682,3/12/2016,OFF-SU-10004664,Office Supplies,Supplies,40.7,5,0,11.803,12,2016
8683,10/11/2014,TEC-AC-10002550,Technology,Accessories,47.79,3,0,16.2486,11,2014
8684,1/12/2017,OFF-AR-10002335,Office Supplies,Art,5.16,2,0,1.3416,12,2017
8685,23/12/2016,TEC-AC-10001445,Technology,Accessories,21.21,7,0,4.4541,12,2016
8686,18/11/2017,OFF-ST-10003996,Office Supplies,Storage,96.36,6,0,25.0536,11,2017
8687,26/6/2016,OFF-SU-10003505,Office Supplies,Supplies,231.72,2,0,11.586,6,2016
8688,26/6/2016,OFF-FA-10000624,Office Supplies,Fasteners,17.9,5,0,8.95,6,2016
8689,26/6/2016,OFF-PA-10002870,Office Supplies,Paper,12.48,2,0,5.616,6,2016
8690,30/12/2014,OFF-AR-10002257,Office Supplies,Art,8.016,3,0.2,1.1022,12,2014
8691,18/8/2016,TEC-PH-10003580,Technology,Phones,259.896,2,0.4,-56.3108,8,2016
8692,18/8/2016,TEC-PH-10001530,Technology,Phones,247.188,2,0.4,-49.4376,8,2016
